ID,City,Location,Area,Bedrooms,Bathrooms,Floor,YearBuilt,Seller,View,Payment,Finishing,Furnished,Parking,Security,SchoolDist,Color,Price
EG-12750,Cairo,Nasr City,186.0,3.0,2.0,3.0,2025,Private Owner,Street,Cash,Unfinished,Unfurnished,Yes,Yes,5.84,Off-White,2200000.0
EG-12751,Cairo,Al-Haram,150.0,3.0,2.0,,2019,Private Owner,Other,Cash,Unfinished,Furnished,Yes,No,5.43,White,2632000.0
EG-12752,Cairo,Al-Haram,161.0,4.0,2.0,2.0,2016,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,0.11,Beige,1200000.0
EG-12753,Cairo,Sheikh Zayed,154.0,3.0,3.0,4.0,2027,Broker,Pool,Cash,Finished,Furnished,No,Yes,12.08,Off-White,11387000.0
EG-12754,Cairo,Al-Haram,150.0,3.0,1.0,7.0,1990,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,13.35,Off-White,2250000.0
EG-12755,Cairo,Al-Haram,240.0,3.0,2.0,4.0,2000,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,14.55,White,4300000.0
EG-12756,Cairo,Ain Shams,62.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,10.82,White,3720000.0
EG-12757,Cairo,Heliopolis,167.0,3.0,2.0,2.0,2025,Broker,Garden,Cash,Finished,Furnished,No,No,8.28,Beige,10065000.0
EG-12758,Cairo,Ain Shams,170.0,4.0,1.0,8.0,2010,Private Owner,Other,Cash,Finished,Unfurnished,No,No,4.11,Grey,2209000.0
EG-12759,Cairo,Shubra,,3.0,2.0,1.0,2004,Private Owner,Street,Cash,Finished,Unfurnished,No,No,14.99,White,3200000.0
EG-12760,Cairo,Shubra,338.0,1.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,8.89,Off-White,3600000.0
EG-12761,Cairo,Shubra,171.0,3.0,2.0,,1986,Cash,Street,Cash,Finished,Unfurnished,No,Yes,10.25,Beige,3550000.0
EG-12762,Cairo,Maadi,220.0,3.0,2.0,11.0,2025,Private Owner,Street,Cash,Unfinished,Furnished,Yes,Yes,10.27,Grey,5800000.0
EG-12763,Cairo,Nasr City,230.0,,3.0,2.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,Yes,Yes,12.69,Beige,5370000.0
EG-12764,Cairo,Nasr City,150.0,3.0,2.0,1.0,2026,Private Owner,Street,Cash,Unfinished,Furnished,No,Yes,0.24,Off-White,3000000.0
EG-12765,Cairo,Shubra,180.0,3.0,2.0,2.0,2002,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,3.38,Grey,2000000.0
EG-12766,Cairo,Maadi,105.0,2.0,1.0,2.0,2026,Broker,Pool,Installments,Finished,Furnished,Yes,Yes,10.02,Grey,7077000.0
EG-12767,Cairo,Nasr City,62.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,No,13.44,White,3036000.0
EG-12768,Cairo,New Cairo,91.0,2.0,1.0,2.0,2026,Broker,Garden,Installments,Finished,Furnished,Yes,Yes,10.31,Brown,7311000.0
EG-12769,Cairo,Nasr City,72.0,1.0,1.0,5.0,2026,Private Owner,Street,Installments,Unfinished,Unfurnished,Yes,No,6.26,Off-White,2750000.0
EG-12770,Cairo,Ain Shams,140.0,3.0,2.0,11.0,2018,Private Owner,Street,Cash,Unfinished,Furnished,No,Yes,5.49,Brown,3000000.0
EG-12771,Cairo,Heliopolis,,3.0,2.0,10.0,2008,Private Owner,Pool,Cash,Finished,Unfurnished,Yes,No,11.1,Off-White,4000000.0
EG-12772,Cairo,Ain Shams,80.0,2.0,1.0,1.0,2009,Private Owner,Street,Cash,Finished,Furnished,Yes,Yes,11.14,Beige,1250000.0
EG-12773,Cairo,6th of October,160.0,3.0,2.0,6.0,1988,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,9.15,Brown,4500000.0
EG-12774,Cairo,Ain Shams,171.0,3.0,3.0,3.0,2026,Private Owner,Other,Installments,Unfinished,Furnished,Yes,Yes,4.44,Grey,3572000.0
EG-12775,Cairo,Heliopolis,195.0,3.0,2.0,2.0,2006,Private Owner,Garden,Cash,Finished,Unfurnished,Yes,Yes,13.88,White,5000000.0
EG-12776,Cairo,Al-Haram,120.0,3.0,2.0,3.0,2013,Cash,Street,Cash,Finished,Unfurnished,No,Yes,8.32,Off-White,2700000.0
EG-12777,Cairo,Al-Haram,150.0,3.0,2.0,1.0,1980,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,11.88,White,2000000.0
EG-12778,Cairo,Ain Shams,115.0,3.0,1.0,2.0,2012,Private Owner,Other,Cash,Finished,Unfurnished,Yes,No,3.29,Off-White,1927000.0
EG-12779,Cairo,Shubra,180.0,3.0,3.0,6.0,2004,Private Owner,Street,Cash,Finished,Furnished,No,Yes,5.23,Grey,2700000.0
EG-12780,Cairo,6th of October,100.0,3.0,1.0,5.0,2014,Private Owner,Street,Cash,Finished,Furnished,No,Yes,13.13,Grey,2000000.0
EG-12781,Cairo,6th of October,173.0,4.0,2.0,4.0,1985,Private Owner,Street,Cash,Finished,Unfurnished,No,No,0.85,Grey,4200000.0
EG-12782,Cairo,Al-Haram,160.0,3.0,,4.0,2025,Cash,Street,Cash,Finished,Unfurnished,Yes,Yes,7.73,Grey,2600000.0
EG-12783,Cairo,6th of October,240.0,4.0,2.0,9.0,2022,Private Owner,Other,Installments,Unfinished,Unfurnished,Yes,Yes,7.28,Grey,4512000.0
EG-12784,Cairo,Shubra,120.0,3.0,2.0,3.0,2013,Cash,Street,Cash,Finished,Furnished,No,Yes,11.29,White,2700000.0
EG-12785,Cairo,Ain Shams,150.0,3.0,2.0,1.0,1980,Private Owner,Street,Cash,Finished,Unfurnished,Yes,Yes,4.3,Beige,2000000.0
EG-12786,Cairo,Maadi,100.0,,1.0,2.0,1925,Private Owner,Garden,Cash,Finished,Unfurnished,Yes,Yes,3.36,Brown,5000000.0
EG-12787,Cairo,Al-Haram,140.0,3.0,2.0,3.0,2008,Private Owner,Street,Cash,Finished,Furnished,No,No,13.9,White,2050000.0
EG-12788,Cairo,Al-Haram,95.0,1.0,2.0,2.0,2028,Private Owner,Other,Installments,Unfinished,Furnished,Yes,Yes,8.62,Brown,2914000.0
EG-12789,Cairo,Shubra,105.0,2.0,1.0,7.0,2012,Private Owner,Street,Cash,Finished,Unfurnished,No,No,1.66,Beige,2650000.0
EG-12790,Cairo,Shubra,150.0,3.0,2.0,10.0,2026,Private Owner,Street,Cash,Finished,Furnished,No,No,2.98,Off-White,1800000.0
EG-12791,Cairo,Nasr City,121.0,3.0,2.0,9.0,2018,Private Owner,Street,Cash,Finished,Unfurnished,No,No,14.98,Beige,2800000.0
EG-12792,Cairo,Ain Shams,100.0,2.0,2.0,2.0,2026,Private Owner,Street,Installments,Unfinished,Unfurnished,No,Yes,3.01,Beige,2500000.0
EG-12793,Cairo,Ain Shams,100.0,2.0,1.0,5.0,2023,Cash,Street,Cash,Finished,Unfurnished,Yes,Yes,9.2,Off-White,3900000.0
EG-12794,Cairo,Nasr City,85.0,2.0,1.0,4.0,2027,Broker,Street,Installments,Finished,Unfurnished,No,Yes,6.36,Brown,4508000.0
EG-12795,Cairo,6th of October,164.0,3.0,3.0,,2025,Broker,Street,Cash,Finished,Unfurnished,No,No,13.3,Grey,6000000.0
EG-12796,Cairo,Nasr City,85.0,2.0,1.0,4.0,2027,Broker,Street,Installments,Finished,Furnished,Yes,No,11.35,Off-White,4508000.0
EG-12797,Cairo,Al-Haram,150.0,3.0,1.0,6.0,1988,Private Owner,Street,Cash,Finished,Furnished,No,Yes,8.99,Off-White,2500000.0
EG-12798,Cairo,Madinaty,,3.0,3.0,6.0,2026,Private Owner,Garden,Cash,Unfinished,Unfurnished,No,No,0.26,Beige,8100000.0
EG-12799,Cairo,Shubra,180.0,3.0,2.0,11.0,2006,Private Owner,Other,Installments,Unfinished,Unfurnished,No,Yes,13.21,Off-White,1880000.0
EG-12800,Cairo,Heliopolis,122.0,3.0,2.0,2.0,2010,Broker,Street,Cash,Finished,Unfurnished,No,No,6.73,White,5600000.0
EG-12801,Cairo,Shubra,150.0,3.0,2.0,13.0,2015,Private Owner,Street,Installments,Finished,Unfurnished,Yes,No,13.98,Grey,2500000.0
EG-12802,Cairo,Al-Haram,100.0,2.0,2.0,5.0,2017,Private Owner,Street,Cash,Finished,Furnished,Yes,No,7.48,Beige,1400000.0
EG-12803,Cairo,Sheikh Zayed,205.0,4.0,3.0,9.0,2024,Private Owner,Garden,Cash,Finished,Furnished,Yes,No,10.44,Brown,17282000.0
EG-12804,Cairo,Nasr City,61.0,1.0,1.0,1.0,2026,Broker,Other,Installments,Finished,Furnished,Yes,Yes,1.13,Brown,2767000.0
EG-12805,Cairo,Heliopolis,85.0,2.0,1.0,3.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,11.2,Brown,4508000.0
EG-12806,Cairo,New Cairo,168.0,3.0,2.0,2.0,2024,Broker,Street,Cash,Finished,Unfurnished,No,Yes,5.14,Brown,10000000.0
EG-12807,Cairo,6th of October,166.0,3.0,2.0,2.0,2021,Private Owner,Other,Cash,Finished,Furnished,No,No,5.34,Brown,4042000.0
EG-12808,Cairo,Nasr City,155.0,3.0,1.0,1.0,2026,Private Owner,Street,Cash,Unfinished,Unfurnished,Yes,No,1.87,Beige,3488000.0
EG-12809,Cairo,Al-Haram,100.0,3.0,1.0,1.0,1983,Private Owner,Other,Cash,Finished,Unfurnished,Yes,Yes,2.29,White,1316000.0
EG-12810,Cairo,Madinaty,133.0,2.0,2.0,2.0,2018,Private Owner,Pool,Cash,Finished,Unfurnished,Yes,Yes,2.87,White,10450000.0
EG-12811,Cairo,Al-Haram,165.0,3.0,3.0,1.0,2025,Broker,Street,Cash,Unfinished,Unfurnished,No,Yes,4.99,Brown,1250000.0
EG-12812,Cairo,Madinaty,210.0,3.0,3.0,6.0,2026,Private Owner,Pool,Cash,Unfinished,Furnished,No,Yes,13.39,White,8100000.0
EG-12813,Cairo,Al-Haram,200.0,3.0,2.0,1.0,2025,Cash,Other,Cash,Finished,Unfurnished,No,Yes,5.59,Grey,4700000.0
EG-12814,Cairo,Shubra,90.0,3.0,,8.0,2017,Private Owner,Other,Cash,Finished,Unfurnished,Yes,No,10.89,White,1457000.0
EG-12815,Cairo,6th of October,149.0,3.0,3.0,5.0,2028,Private Owner,Street,Installments,Unfinished,Unfurnished,Yes,Yes,1.33,Off-White,5215000.0
EG-12816,Cairo,Ain Shams,61.0,1.0,1.0,,2026,Broker,Street,Installments,Finished,Unfurnished,No,No,8.91,Brown,2944000.0
EG-12817,Cairo,6th of October,,2.0,2.0,4.0,2000,Private Owner,Other,Cash,Finished,Unfurnished,Yes,Yes,7.28,Off-White,1269000.0
EG-12818,Cairo,Nasr City,,4.0,2.0,5.0,1993,Private Owner,Street,Cash,Finished,Unfurnished,No,No,14.67,Off-White,4100000.0
EG-12819,Cairo,Ain Shams,156.0,3.0,1.0,6.0,2025,Private Owner,Street,Cash,Unfinished,Unfurnished,Yes,No,12.71,Brown,2340000.0
EG-12820,Cairo,Sheikh Zayed,257.0,3.0,4.0,3.0,2024,Broker,Pool,Cash,Unfinished,Furnished,Yes,Yes,6.88,Beige,16500000.0
EG-12821,Cairo,Shubra,,4.0,3.0,7.0,2027,Private Owner,Street,Cash,Finished,Furnished,Yes,No,11.65,White,3200000.0
EG-12822,Cairo,Ain Shams,80.0,,1.0,3.0,2000,Cash,Street,Cash,Finished,Furnished,No,Yes,2.98,Grey,1300000.0
EG-12823,Cairo,Ain Shams,128.0,3.0,2.0,7.0,2025,Private Owner,Street,Cash,Unfinished,Furnished,Yes,No,8.48,Beige,3000000.0
EG-12824,Cairo,6th of October,130.0,4.0,1.0,3.0,2025,Private Owner,Other,Cash,Unfinished,Furnished,Yes,No,1.21,Grey,1269000.0
EG-12825,Cairo,Nasr City,140.0,3.0,2.0,10.0,2008,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,5.29,Brown,1500000.0
EG-12826,Cairo,6th of October,180.0,3.0,2.0,2.0,2025,Private Owner,Other,Installments,Finished,Furnished,Yes,Yes,3.47,White,2726000.0
EG-12827,Cairo,Nasr City,132.0,3.0,2.0,1.0,2028,Private Owner,Street,Installments,Unfinished,Unfurnished,No,Yes,10.81,Beige,5412000.0
EG-12828,Cairo,Al-Haram,,2.0,1.0,9.0,2008,Private Owner,Street,Cash,Finished,Unfurnished,Yes,Yes,7.4,Brown,1500000.0
EG-12829,Cairo,Shubra,130.0,3.0,2.0,,2025,Private Owner,Street,Cash,Finished,Unfurnished,Yes,Yes,11.29,Beige,1300000.0
EG-12830,Cairo,Heliopolis,180.0,4.0,4.0,3.0,2027,Private Owner,Garden,Installments,Unfinished,Unfurnished,Yes,No,7.78,Off-White,13852000.0
EG-12831,Cairo,Ain Shams,80.0,2.0,1.0,,2000,Cash,Other,Cash,Finished,Furnished,Yes,Yes,1.39,White,1222000.0
EG-12832,Cairo,Shubra,180.0,5.0,1.0,1.0,1960,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,11.06,White,3000000.0
EG-12833,Cairo,Al-Haram,184.0,3.0,3.0,2.0,2029,Private Owner,Street,Installments,Unfinished,Furnished,Yes,Yes,12.52,Brown,6992000.0
EG-12834,Cairo,Al-Haram,320.0,1.0,5.0,1.0,2025,Private Owner,Street,Cash,Finished,Unfurnished,No,No,13.56,Brown,3500000.0
EG-12835,Cairo,Al-Haram,220.0,3.0,2.0,5.0,1990,Private Owner,Other,Cash,Finished,Unfurnished,No,No,8.62,Brown,1880000.0
EG-12836,Cairo,Nasr City,150.0,3.0,1.0,7.0,2004,Private Owner,Street,Cash,Finished,Furnished,Yes,Yes,11.33,White,1800000.0
EG-12837,Cairo,Al-Haram,160.0,3.0,2.0,9.0,2024,Private Owner,Street,Cash,Unfinished,Furnished,No,Yes,11.31,Off-White,1600000.0
EG-12838,Cairo,6th of October,255.0,4.0,3.0,2.0,2027,Private Owner,Street,Installments,Unfinished,Unfurnished,No,Yes,2.42,White,4845000.0
EG-12839,Cairo,Maadi,145.0,3.0,2.0,2.0,2025,Private Owner,Street,Installments,Unfinished,Unfurnished,Yes,Yes,2.55,Brown,3915000.0
EG-12840,Cairo,Al-Haram,70.0,2.0,1.0,5.0,2006,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,1.16,Grey,2500000.0
EG-12841,Cairo,Heliopolis,184.0,3.0,3.0,2.0,2029,Private Owner,Garden,Installments,Unfinished,Furnished,No,No,4.87,Off-White,6992000.0
EG-12842,Cairo,Heliopolis,97.0,,1.0,2.0,2027,Private Owner,Garden,Installments,Finished,Unfurnished,No,No,7.16,White,7700000.0
EG-12843,Cairo,Shubra,125.0,3.0,1.0,3.0,2019,Private Owner,Street,Cash,Finished,Furnished,Yes,No,14.97,Grey,1350000.0
EG-12844,Cairo,Ain Shams,150.0,3.0,2.0,5.0,2000,Private Owner,Street,Cash,Finished,Unfurnished,Yes,No,6.52,Off-White,1500000.0
EG-12845,Cairo,Heliopolis,255.0,4.0,3.0,2.0,2027,Private Owner,Garden,Installments,Unfinished,Unfurnished,No,No,10.92,White,4845000.0
EG-12846,Cairo,Nasr City,70.0,2.0,1.0,5.0,2006,Private Owner,Street,Cash,Finished,Furnished,Yes,No,10.43,Brown,2500000.0
EG-12847,Cairo,Shubra,91.0,2.0,1.0,4.0,2025,Private Owner,Street,Installments,Finished,Furnished,No,No,3.15,White,2900000.0
EG-12848,Cairo,Ain Shams,142.0,2.0,1.0,0.0,2011,Broker,Street,Cash,Finished,Unfurnished,No,Yes,0.97,Off-White,2500000.0
EG-12849,Cairo,Al-Haram,215.0,3.0,3.0,2.0,2027,Developer,Street,Installments,Unfinished,Furnished,No,No,8.24,Brown,2800000.0
EG-12850,Cairo,Heliopolis,265.0,4.0,3.0,2.0,2019,Broker,Street,Cash,Finished,Unfurnished,No,Yes,10.53,Beige,7250000.0
EG-12851,Cairo,Sheikh Zayed,97.0,1.0,1.0,2.0,2027,Private Owner,Street,Installments,Finished,Unfurnished,No,No,14.97,Grey,7700000.0
EG-12852,Cairo,Maadi,158.0,2.0,3.0,5.0,2024,Broker,Garden,Cash,Finished,Furnished,No,Yes,5.44,Brown,8000000.0
EG-12853,Cairo,Ain Shams,125.0,3.0,1.0,3.0,2019,Private Owner,Other,Cash,Finished,Furnished,Yes,Yes,13.46,Brown,1269000.0
EG-12854,Cairo,Al-Haram,100.0,3.0,1.0,8.0,2011,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,5.79,Off-White,1200000.0
EG-12855,Cairo,Shubra,157.0,3.0,3.0,1.0,2027,Broker,Other,Installments,Unfinished,Unfurnished,No,No,10.37,Off-White,3572000.0
EG-12856,Cairo,Ain Shams,266.0,3.0,3.0,2.0,2010,Private Owner,Street,Cash,Finished,Unfurnished,No,No,9.01,Grey,3800000.0
EG-12857,Cairo,Maadi,215.0,3.0,2.0,1.0,2025,Broker,Garden,Cash,Finished,Furnished,No,No,0.89,Off-White,7500000.0
EG-12858,Cairo,Al-Haram,150.0,3.0,,2.0,2017,Developer,Street,Cash,Finished,Furnished,No,Yes,1.27,Brown,2800000.0
EG-12859,Cairo,Maadi,265.0,4.0,3.0,2.0,2019,Broker,Street,Cash,Finished,Unfurnished,Yes,Yes,0.41,Grey,7250000.0
EG-12860,Cairo,Al-Haram,125.0,2.0,1.0,5.0,2002,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,5.63,Grey,1500000.0
EG-12861,Cairo,Ain Shams,,2.0,1.0,1.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,No,11.21,White,3050000.0
EG-12862,Cairo,Sheikh Zayed,330.0,4.0,3.0,2.0,2025,Broker,Garden,Cash,Unfinished,Furnished,No,No,2.67,Brown,11655000.0
EG-12863,Cairo,Nasr City,62.0,1.0,1.0,1.0,2027,Broker,Street,Installments,Finished,Unfurnished,Yes,No,9.13,Brown,3720000.0
EG-12864,Cairo,Sheikh Zayed,217.0,3.0,3.0,4.0,2019,Broker,Pool,Cash,Finished,Unfurnished,Yes,No,4.4,Off-White,8150000.0
EG-12865,Cairo,Maadi,120.0,2.0,,1.0,2018,Broker,Lake,Cash,Finished,Furnished,No,No,11.98,Brown,5000000.0
EG-12866,Cairo,Maadi,188.0,3.0,3.0,2.0,2025,Broker,Lake,Cash,Finished,Unfurnished,No,Yes,12.0,Off-White,13500000.0
EG-12867,Cairo,Heliopolis,125.0,2.0,2.0,1.0,2024,Broker,Street,Cash,Finished,Furnished,No,Yes,11.65,Brown,8000000.0
EG-12868,Cairo,Nasr City,154.0,3.0,3.0,5.0,2025,Broker,Street,Installments,Unfinished,Furnished,Yes,No,7.92,White,1252000.0
EG-12869,Cairo,Al-Haram,150.0,3.0,2.0,4.0,2018,Broker,Street,Cash,Finished,Unfurnished,No,Yes,4.34,Brown,4500000.0
EG-12870,Cairo,Al-Haram,125.0,3.0,2.0,3.0,2027,Broker,Street,Installments,Unfinished,Unfurnished,No,No,12.16,White,2625000.0
EG-12871,Cairo,Heliopolis,270.0,4.0,4.0,,2024,Broker,Garden,Cash,Finished,Furnished,Yes,No,2.87,Brown,16000000.0
EG-12872,Cairo,Shubra,200.0,3.0,2.0,3.0,2015,Private Owner,Other,Cash,Finished,Furnished,No,Yes,4.42,Brown,1880000.0
EG-12873,Cairo,Al-Haram,,3.0,2.0,9.0,2010,Private Owner,Other,Cash,Finished,Furnished,No,Yes,2.84,Beige,2820000.0
EG-12874,Cairo,Al-Haram,164.0,3.0,,11.0,2012,Private Owner,Street,Cash,Finished,Unfurnished,Yes,Yes,10.15,Brown,3350000.0
EG-12875,Cairo,Shubra,165.0,3.0,1.0,5.0,2000,Private Owner,Other,Cash,Finished,Furnished,Yes,No,10.32,White,1410000.0
EG-12876,Cairo,Shubra,116.0,3.0,2.0,,2002,Private Owner,Other,Cash,Finished,Furnished,No,Yes,9.82,Grey,2538000.0
EG-12877,Cairo,6th of October,240.0,3.0,2.0,5.0,2007,Private Owner,Other,Cash,Finished,Furnished,No,Yes,6.29,White,5170000.0
EG-12878,Cairo,Shubra,190.0,3.0,2.0,3.0,2025,Private Owner,Street,Cash,Unfinished,Unfurnished,Yes,No,1.59,Brown,3000000.0
EG-12879,Cairo,Ain Shams,100.0,3.0,1.0,3.0,1980,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,13.68,Off-White,1550000.0
EG-12880,Cairo,Al-Haram,120.0,3.0,1.0,6.0,2016,Private Owner,Street,Installments,Finished,Furnished,No,Yes,7.67,Beige,1650000.0
EG-12881,Cairo,Madinaty,105.0,2.0,1.0,1.0,2026,Broker,Pool,Installments,Finished,Unfurnished,Yes,Yes,6.16,Off-White,7077000.0
EG-12882,Cairo,Al-Haram,127.0,3.0,2.0,3.0,2025,Broker,Street,Cash,Finished,Furnished,Yes,Yes,8.87,Beige,2650000.0
EG-12883,Cairo,Ain Shams,140.0,3.0,1.0,1.0,2010,Private Owner,Other,Cash,Finished,Unfurnished,No,No,2.97,Beige,1598000.0
EG-12884,Cairo,Nasr City,135.0,3.0,2.0,1.0,2010,Private Owner,Street,Cash,Finished,Furnished,No,No,2.07,Off-White,3500000.0
EG-12885,Cairo,6th of October,91.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Furnished,No,Yes,6.14,Brown,5624000.0
EG-12886,Cairo,New Cairo,122.0,3.0,1.0,1.0,2026,Broker,Garden,Installments,Finished,Unfurnished,No,No,3.49,White,8223000.0
EG-12887,Cairo,Ain Shams,125.0,3.0,1.0,9.0,2016,Private Owner,Street,Cash,Finished,Unfurnished,No,Yes,3.74,Off-White,1600000.0
EG-12888,Cairo,Al-Haram,175.0,3.0,2.0,3.0,2027,Private Owner,Street,Installments,Unfinished,Unfurnished,No,No,13.4,Grey,1400000.0
EG-12889,Cairo,Heliopolis,105.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,No,8.01,Beige,7077000.0
EG-12890,Cairo,Nasr City,160.0,3.0,3.0,2.0,2013,Private Owner,Street,Cash,Finished,Furnished,Yes,Yes,7.3,White,2100000.0
EG-12891,Cairo,Heliopolis,85.0,2.0,1.0,3.0,2027,Broker,Pool,Installments,Finished,Furnished,No,Yes,10.37,Grey,4508000.0
EG-12892,Cairo,6th of October,,2.0,1.0,1.0,2027,Broker,Other,Installments,Finished,Unfurnished,No,Yes,14.28,White,4437000.0
EG-12893,Cairo,Heliopolis,193.0,3.0,3.0,2.0,2025,Broker,Pool,Installments,Unfinished,Unfurnished,Yes,No,1.77,Brown,7970000.0
EG-12894,Cairo,Al-Haram,111.0,2.0,2.0,1.0,2022,Broker,Other,Cash,Finished,Unfurnished,No,Yes,12.52,Grey,5170000.0
EG-12895,Cairo,6th of October,247.0,3.0,2.0,1.0,2025,Developer,Street,Cash,Finished,Unfurnished,No,Yes,8.8,Off-White,4700000.0
EG-12896,Cairo,Maadi,180.0,3.0,3.0,2.0,2025,Broker,Lake,Installments,Unfinished,Unfurnished,Yes,Yes,2.28,White,4430000.0
EG-12897,Cairo,Al-Haram,130.0,3.0,2.0,3.0,2020,Developer,Street,Cash,Finished,Unfurnished,No,Yes,4.53,Off-White,2100000.0
EG-12898,Cairo,Nasr City,158.0,3.0,2.0,5.0,2026,Developer,Street,Cash,Finished,Furnished,Yes,No,7.29,Off-White,4450000.0
EG-12899,Cairo,Sheikh Zayed,164.0,2.0,3.0,5.0,2027,Developer,Street,Installments,Unfinished,Unfurnished,No,No,10.4,White,27000000.0
EG-12900,Cairo,Al-Haram,126.0,2.0,2.0,5.0,2025,Developer,Street,Installments,Finished,Furnished,No,No,3.71,White,4660000.0
EG-12901,Cairo,Al-Haram,145.0,2.0,1.0,5.0,2017,Broker,Street,Cash,Finished,Furnished,No,Yes,8.07,Beige,2950000.0
EG-12902,Cairo,Maadi,175.0,2.0,3.0,2.0,2025,Broker,Garden,Cash,Finished,Furnished,Yes,Yes,10.3,Beige,15500000.0
EG-12903,Cairo,Shubra,107.0,,1.0,1.0,2016,Developer,Street,Cash,Finished,Unfurnished,Yes,Yes,6.79,Grey,2850000.0
EG-12904,Cairo,Maadi,235.0,4.0,4.0,2.0,2024,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,No,12.96,Grey,8250000.0
EG-12905,Cairo,Heliopolis,130.0,2.0,2.0,3.0,2025,Broker,Pool,Cash,Finished,Unfurnished,No,Yes,13.05,Grey,4000000.0
EG-12906,Cairo,Shubra,170.0,3.0,2.0,5.0,2019,Developer,Street,Cash,Finished,Unfurnished,Yes,No,7.11,Beige,3000000.0
EG-12907,Cairo,Maadi,195.0,3.0,3.0,3.0,2025,Broker,Lake,Installments,Finished,Unfurnished,Yes,Yes,14.6,Off-White,5235000.0
EG-12908,Cairo,Al-Haram,183.0,3.0,3.0,1.0,2025,Broker,Street,Installments,Unfinished,Furnished,No,No,1.23,Brown,4200000.0
EG-12909,Cairo,Maadi,164.0,2.0,3.0,,2027,Installments,Street,Installments,Finished,Unfurnished,Yes,No,0.15,Brown,25000000.0
EG-12910,Cairo,Heliopolis,92.0,2.0,1.0,2.0,2027,Broker,Garden,Installments,Finished,Unfurnished,Yes,No,5.77,White,4692000.0
EG-12911,Cairo,Heliopolis,133.0,2.0,2.0,3.0,2023,Developer,Street,Cash,Finished,Unfurnished,No,Yes,9.06,Beige,7950000.0
EG-12912,Cairo,Sheikh Zayed,160.0,3.0,3.0,2.0,2025,Broker,Garden,Cash,Finished,Furnished,No,Yes,9.48,White,7500000.0
EG-12913,Cairo,Maadi,76.0,1.0,2.0,3.0,2027,Developer,Garden,Installments,Unfinished,Furnished,Yes,No,7.2,Brown,4100000.0
EG-12914,Cairo,Nasr City,159.0,3.0,2.0,3.0,2025,Compound Developer,Street,Installments,Unfinished,Furnished,No,No,1.96,White,3736000.0
EG-12915,Cairo,Ain Shams,200.0,3.0,3.0,2.0,2028,Developer,Street,Installments,Unfinished,Unfurnished,Yes,Yes,2.64,Beige,2800000.0
EG-12916,Cairo,Sheikh Zayed,105.0,2.0,1.0,2.0,2026,Broker,Pool,Installments,Finished,Unfurnished,Yes,Yes,12.8,Beige,9200000.0
EG-12917,Cairo,Al-Haram,190.0,3.0,2.0,3.0,2016,Private Owner,Street,Cash,Unfinished,Unfurnished,Yes,No,13.03,Beige,5500000.0
EG-12918,Cairo,Maadi,134.0,2.0,2.0,1.0,2023,Developer,Lake,Cash,Unfinished,Unfurnished,Yes,No,10.14,Brown,6950000.0
EG-12919,Cairo,Al-Haram,133.0,3.0,1.0,2.0,2025,Developer,Other,Cash,Finished,Furnished,No,Yes,10.0,Beige,2839000.0
EG-12920,Cairo,Shubra,126.0,2.0,,2.0,2025,Broker,Street,Cash,Unfinished,Furnished,Yes,Yes,9.01,Grey,3700000.0
EG-12921,Cairo,Shubra,106.0,2.0,2.0,2.0,2025,Developer,Street,Cash,Finished,Unfurnished,No,No,3.12,Grey,3150000.0
EG-12922,Cairo,6th of October,200.0,3.0,3.0,3.0,2018,Developer,Street,Cash,Finished,Furnished,Yes,No,6.48,Beige,5500000.0
EG-12923,Cairo,Maadi,105.0,2.0,1.0,1.0,2026,Broker,Lake,Installments,Finished,Furnished,Yes,Yes,10.47,Grey,7077000.0
EG-12924,Cairo,New Cairo,105.0,2.0,1.0,1.0,2026,Broker,Street,Installments,Finished,Unfurnished,Yes,Yes,8.11,Beige,7077000.0
EG-12925,Cairo,Heliopolis,186.0,3.0,4.0,1.0,2025,Broker,Garden,Cash,Unfinished,Unfurnished,Yes,No,0.38,Brown,5500000.0
